No Testing,Testing
0.07201579999999845,0.0035494257142858437
0.07180379999999846,0.0034364005714287065
0.07159099999999848,0.003323944000000143
0.07137739999999848,0.0032120594285715742
0.0711630000000048,0.0031007502857147047
0.07094779999999848,0.00299002000000015
0.07073179999999848,0.0028798720000001586
0.07051499999999851,0.0027703097142858756
0.07029740000000474,0.0026613365714289747
0.0700789999999985,0.002552956000000174
0.0698597999999985,0.0024451714285716043
0.06963979999999853,0.0023379862857144653
0.06941900000000469,0.0022314040000003836
0.06919739999999852,0.0021254280000001864
0.06897499999999852,0.002020061714285903
0.06875179999999853,0.0019153085714287647
0.06852780000000462,0.0018111720000003608
0.06830299999999853,0.0017076554285716363
0.06807739999999854,0.0016047622857144968
0.06785099999999855,0.0015024960000002158
0.06762380000000456,0.0014008600000003407
0.06739579999999855,0.0012998577142859325
0.06716699999999856,0.0011994925714288
0.06693739999999858,0.0010997680000002343
0.0667070000000045,0.0010006874285717522
0.06647579999999857,0.0009022542857145229
0.06624379999999858,0.0008044720000002413
0.0660109999999986,0.0007073440000002475
0.06577740000000444,0.0006108737142860171
0.06554299999999859,0.000515064571428823
0.06530779999999861,0.00041992000000025626
0.06507179999999861,0.0003254434285716916
0.06483499999999862,0.00023163828571455035
0.06459740000000436,0.00013850800000028045
0.06435899999999863,4.605600000027357e-05
0.06411979999999863,1.3483436589467313e-16
0.06387979999999864,0.0
0.06363899999999865,0.0
0.06339739999999866,0.0
0.06315500000000987,0.0
0.06291179999999863,0.0
0.06266779999999865,0.0
0.06242299999999866,0.0
0.062177399999998675,0.0
0.06193099999999868,0.0
0.06168379999999869,0.0
0.0614357999999987,0.0
0.06118700000000955,0.0
0.06093739999999867,0.0
0.060686999999998686,0.0
0.0604357999999987,0.0
0.06018379999999872,0.0
0.05993099999999872,0.0
0.05967739999999873,0.0
0.05942299999999875,0.0
0.05916779999999875,0.0
0.058911800000009215,0.0
0.05865499999999874,0.0
0.058397399999998746,0.0
0.05813899999999875,0.0
0.05787979999999876,0.0
0.057619799999998784,0.0
0.05735899999999879,0.0
0.05709739999999879,0.0
0.056835000000008885,0.0
0.05657179999999878,0.0
0.05630779999999878,0.0
0.05604299999999879,0.0
0.05577739999999881,0.0
0.055510999999998825,0.0
0.05524379999999882,0.0
0.05497579999999884,0.0
0.05470700000000854,0.0
0.0544373999999988,0.0
0.05416699999999881,0.0
0.05389579999999885,0.0
0.053623799999998854,0.0
0.05335099999999885,0.0
0.053077399999998866,0.0
0.0528029999999989,0.0
0.05252779999999891,0.0
0.05225180000000817,0.0
0.05197499999999887,0.0
0.05169739999999889,0.0
0.05141899999999889,0.0
0.051139799999998896,0.0
0.05085979999999893,0.0
0.05057899999999894,0.0
0.05029739999999893,0.0
0.05001500000000782,0.0
0.049731799999998924,0.0
0.049447799999998925,0.0
0.04916299999999893,0.0
0.04887739999999896,0.0
0.04859099999999898,0.0
0.04830379999999897,0.0
0.04801579999999898,0.0
0.04772700000000746,0.0
0.047437399999998964,0.0
0.04714699999999897,0.0
0.046855799999999,0.0
0.04656379999999901,0.0
0.046270999999999,0.0
0.045977399999999016,0.0
0.04568299999999905,0.0
0.045387800000007084,0.0
0.045091799999999,0.0
0.04479499999999902,0.0
0.044497399999999035,0.0
0.044198999999999045,0.0
0.04389979999999906,0.0
0.04359979999999908,0.0
0.043298999999999095,0.0
0.04299739999999909,0.0
0.04269500000000667,0.0
0.04239179999999908,0.0
0.04208779999999908,0.0
0.04178299999999909,0.0
0.04147739999999912,0.0
0.04117099999999913,0.0
0.04086379999999913,0.0
0.04055579999999914,0.0
0.040247000000006285,0.0
0.03993739999999912,0.0
0.03962699999999913,0.0
0.03931579999999916,0.0
0.03900379999999917,0.0
0.038690999999999164,0.0
0.03837739999999918,0.0
0.03806299999999921,0.0
0.03774780000000589,0.0
0.03743179999999916,0.0
0.03711499999999919,0.0
0.0367973999999992,0.0
0.036478999999999207,0.0
0.036159799999999215,0.0
0.03583979999999924,0.0
0.03551899999999925,0.0
0.03519739999999926,0.0
0.03487500000000544,0.0
0.03455179999999924,0.0
0.034227799999999246,0.0
0.03390299999999926,0.0
0.03357739999999928,0.0
0.03325099999999929,0.0
0.0329237999999993,0.0
0.03259579999999932,0.0
0.032267000000005035,0.0
0.03193739999999929,0.0
0.0316069999999993,0.0
0.03127579999999931,0.0
0.030943799999999334,0.0
0.030610999999999344,0.0
0.03027739999999936,0.0
0.029942999999999376,0.0
0.029607800000004618,0.0
0.029271799999999345,0.0
0.028934999999999357,0.0
0.028597399999999367,0.0
0.02825899999999939,0.0
0.0279197999999994,0.0
0.027579799999999415,0.0
0.027238999999999434,0.0
0.026897399999999443,0.0
0.026555000000004145,0.0
0.026211799999999414,0.0
0.025867799999999427,0.0
0.025522999999999445,0.0
0.025177399999999458,0.0
0.024830999999999475,0.0
0.024483799999999483,0.0
0.0241357999999995,0.0
0.02378700000000371,0.0
0.02343739999999947,0.0
0.02308699999999948,0.0
0.022735799999999497,0.0
0.022383799999999517,0.0
0.02203099999999953,0.0
0.021677399999999545,0.0
0.02132299999999956,0.0
0.020967800000003266,0.0
0.020611799999999528,0.0
0.02025499999999954,0.0
0.019897399999999555,0.0
0.01953899999999957,0.0
0.019179799999999587,0.0
0.018819799999999602,0.0
0.018458999999999618,0.0
0.018097399999999632,0.0
0.017735000000002766,0.0
0.0173717999999996,0.0
0.017007799999999615,0.0
0.01664299999999963,0.0
0.016277399999999647,0.0
0.01591099999999966,0.0
0.015543799999999679,0.0
0.015175799999999694,0.0
0.014807000000002306,0.0
0.014437399999999661,0.0
0.014066999999999677,0.0
0.01369579999999969,0.0
0.013323799999999709,0.0
0.012950999999999723,0.0
0.012577399999999737,0.0
0.012202999999999752,0.0
0.011827800000001836,0.0
0.011451799999999719,0.0
0.011074999999999736,0.0
0.010697399999999753,0.0
0.01031899999999977,0.0
0.009939799999999785,0.0
0.0095597999999998,0.0
0.009178999999999816,0.0
0.008797399999999832,0.0
0.00841500000000131,0.0
0.008031799999999797,0.0
0.007647799999999814,0.0
0.00726299999999983,0.0
0.006877399999999847,0.0
0.006490999999999864,0.0
0.00610379999999988,0.0
0.005715799999999896,0.0
0.005327000000000824,0.0
0.00493739999999986,0.0
0.004546999999999877,0.0
0.004155799999999893,0.0
0.0037637999999999097,0.0
0.0033709999999999266,0.0
0.002977399999999943,0.0
0.0025829999999999603,0.0
0.0021878000000003306,0.0
0.0017917999999999242,0.0
0.0013949999999999408,0.0
0.0009973999999999576,0.0
0.0005989999999999746,0.0
0.00019979999999999152,0.0
